SummitCode,AssociationName,RegionName,SummitName,AltM,AltFt,GridRef1,GridRef2,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W7M/CL-149,USA - Montana,MT - Lewis & Clark,6614,2016,6614,-112.8617,47.2086,-112.8617,47.2086,4,3,01/10/2010,31/12/2099,0,,
W7M/CL-150,USA - Montana,MT - Lewis & Clark,Sunset Mountain,1993,6539,-112.3339,47.0947,-112.3339,47.0947,4,3,01/10/2010,31/12/2099,4,06/02/2026,K0HAA
W7M/CL-151,USA - Montana,MT - Lewis & Clark,Roberts Mountain,1960,6431,-112.2403,47.0966,-112.2403,47.0966,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-152,USA - Montana,MT - Lewis & Clark,6430,1960,6430,-112.4358,47.2715,-112.4358,47.2715,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-153,USA - Montana,MT - Lewis & Clark,6389,1947,6389,-112.2463,46.6111,-112.2463,46.6111,2,3,01/10/2010,31/12/2099,4,16/12/2023,KH7AL
W7M/CL-154,USA - Montana,MT - Lewis & Clark,6333,1930,6333,-112.6328,47.099,-112.6328,47.099,2,3,01/10/2010,31/12/2099,1,27/05/2019,AE7AP
W7M/CL-155,USA - Montana,MT - Lewis & Clark,6326,1928,6326,-112.0204,46.927,-112.0204,46.927,2,3,01/10/2010,31/12/2099,2,31/07/2016,AE7AP
W7M/CL-157,USA - Montana,MT - Lewis & Clark,McCarty Hill,1881,6172,-112.6869,47.4659,-112.6869,47.4659,2,3,01/10/2010,31/12/2099,1,21/05/2016,AE7AP
W7M/CL-158,USA - Montana,MT - Lewis & Clark,6140,1871,6140,-112.5721,47.0536,-112.5721,47.0536,2,3,01/10/2010,31/12/2099,2,27/05/2019,AE7AQ
W7M/CL-159,USA - Montana,MT - Lewis & Clark,Baldy Mountain,1868,6128,-112.1275,46.8308,-112.1275,46.8308,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-160,USA - Montana,MT - Lewis & Clark,5976,1821,5976,-112.3903,46.8795,-112.3903,46.8795,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-161,USA - Montana,MT - Lewis & Clark,5940,1811,5940,-112.1252,46.5528,-112.1252,46.5528,2,3,01/10/2010,31/12/2099,23,10/01/2026,KH7AL
W7M/CL-162,USA - Montana,MT - Lewis & Clark,Joes Mountain,1805,5921,-112.2745,47.1366,-112.2745,47.1366,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-163,USA - Montana,MT - Lewis & Clark,5886,1794,5886,-111.8282,46.9969,-111.8282,46.9969,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-164,USA - Montana,MT - Lewis & Clark,5851,1783,5851,-111.8812,46.9971,-111.8812,46.9971,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-165,USA - Montana,MT - Lewis & Clark,5813,1772,5813,-112.1618,47.0543,-112.1618,47.0543,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-166,USA - Montana,MT - Lewis & Clark,Sunset Hill,1765,5791,-112.3556,47.1769,-112.3556,47.1769,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-167,USA - Montana,MT - Lewis & Clark,5745,1751,5745,-112.6137,47.4106,-112.6137,47.4106,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-168,USA - Montana,MT - Lewis & Clark,5730,1747,5730,-112.6019,46.9908,-112.6019,46.9908,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-169,USA - Montana,MT - Lewis & Clark,Sun Butte,1729,5671,-112.8651,47.635,-112.8651,47.635,2,3,01/10/2010,31/12/2099,1,09/07/2021,AE7AP
W7M/CL-170,USA - Montana,MT - Lewis & Clark,5603,1708,5603,-112.1598,46.9762,-112.1598,46.9762,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-171,USA - Montana,MT - Lewis & Clark,5562,1695,5562,-112.3663,46.817,-112.3663,46.817,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-172,USA - Montana,MT - Lewis & Clark,5558,1694,5558,-112.2407,46.8422,-112.2407,46.8422,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-173,USA - Montana,MT - Lewis & Clark,5551,1692,5551,-111.8624,46.9355,-111.8624,46.9355,2,3,01/10/2010,31/12/2099,1,30/05/2016,AE7AP
W7M/CL-174,USA - Montana,MT - Lewis & Clark,Stony Point,1686,5530,-111.9481,46.8538,-111.9481,46.8538,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-175,USA - Montana,MT - Lewis & Clark,5525,1684,5525,-112.3524,47.1654,-112.3524,47.1654,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-176,USA - Montana,MT - Lewis & Clark,5497,1675,5497,-112.1321,46.9631,-112.1321,46.9631,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-177,USA - Montana,MT - Lewis & Clark,5460,1664,5460,-112.372,47.1811,-112.372,47.1811,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-178,USA - Montana,MT - Lewis & Clark,Lannigan Mountain,1645,5398,-112.2089,47.0708,-112.2089,47.0708,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-179,USA - Montana,MT - Lewis & Clark,The Reef,1640,5382,-112.0978,47.1085,-112.0978,47.1085,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-180,USA - Montana,MT - Lewis & Clark,5362,1634,5362,-111.7739,46.7347,-111.7739,46.7347,2,3,01/10/2010,31/12/2099,2,13/03/2021,KH7AL
W7M/CL-181,USA - Montana,MT - Lewis & Clark,Hilger 2 Benchmark,1615,5300,-111.9335,46.7707,-111.9335,46.7707,2,3,01/10/2010,31/12/2099,7,19/01/2026,K0HAA
W7M/CL-182,USA - Montana,MT - Lewis & Clark,South Scratchgravel Hills,1601,5252,-112.0847,46.6765,-112.0847,46.6765,2,3,01/10/2010,31/12/2099,28,05/01/2026,K0HAA
W7M/CL-183,USA - Montana,MT - Lewis & Clark,5241,1597,5241,-112.1694,47.0272,-112.1694,47.0272,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-184,USA - Montana,MT - Lewis & Clark,Coburn Mountain,1582,5189,-112.0228,47.1444,-112.0228,47.1444,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-185,USA - Montana,MT - Lewis & Clark,5180,1579,5180,-111.9501,46.7771,-111.9501,46.7771,2,3,01/10/2010,31/12/2099,5,19/01/2026,K0HAA
W7M/CL-186,USA - Montana,MT - Lewis & Clark,Devils Tower,1551,5090,-111.8394,46.7855,-111.8394,46.7855,2,3,01/10/2010,31/12/2099,4,01/06/2024,K7VK
W7M/CL-187,USA - Montana,MT - Lewis & Clark,Center Benchmark,1533,5031,-112.1595,47.2619,-112.1595,47.2619,2,3,01/10/2010,31/12/2099,0,,
W7M/CL-188,USA - Montana,MT - Lewis & Clark,5012,1528,5012,-111.7542,46.7001,-111.7542,46.7001,2,3,01/10/2010,31/12/2099,3,17/12/2022,KH7AL
W7M/CL-189,USA - Montana,MT - Lewis & Clark,Cone Benchmark,1513,4964,-112.1535,47.1745,-112.1535,47.1745,1,0,01/10/2010,31/12/2099,0,,
W7M/CL-190,USA - Montana,MT - Lewis & Clark,Gardipee Benchmark,1503,4932,-112.0725,47.3693,-112.0725,47.3693,1,0,01/10/2010,31/12/2099,1,06/12/2024,K0HAA
W7M/CL-191,USA - Montana,MT - Lewis & Clark,4916,1498,4916,-112.0769,47.0356,-112.0769,47.0356,1,0,01/10/2010,31/12/2099,0,,
W7M/CL-192,USA - Montana,MT - Lewis & Clark,4636,1413,4636,-111.9217,46.9225,-111.9217,46.9225,1,0,01/10/2010,31/12/2099,1,30/05/2016,AE7AP
W7M/CL-193,USA - Montana,MT - Lewis & Clark,Elephant Mountain,1399,4589,-112.0825,47.2055,-112.0825,47.2055,1,0,01/10/2010,31/12/2099,0,,
W7M/CL-194,USA - Montana,MT - Lewis & Clark,Bend Benchmark,1392,4568,-111.811,46.7182,-111.811,46.7182,1,0,01/10/2010,31/12/2099,3,10/04/2025,KH7AL
W7M/CL-195,USA - Montana,MT - Lewis & Clark,8515,2595,8515,-112.8648,47.2922,-112.8648,47.2922,6,3,01/07/2016,31/12/2099,1,01/07/2018,AE7AP
W7M/CL-196,USA - Montana,MT - Lewis & Clark,8490,2588,8490,-112.9929,47.5866,-112.9929,47.5866,6,3,01/07/2016,31/12/2099,0,,
W7M/CL-197,USA - Montana,MT - Lewis & Clark,6780,2067,6780,-111.8127,46.9158,-111.8127,46.9158,4,3,01/07/2016,31/12/2099,1,28/05/2017,AE7AP
W7M/CL-198,USA - Montana,MT - Lewis & Clark,6343,1933,6343,-112.2776,47.0478,-112.2776,47.0478,2,3,01/07/2016,31/12/2099,0,,
W7M/CL-199,USA - Montana,MT - Lewis & Clark,5696,1736,5696,-112.5193,47.0161,-112.5193,47.0161,2,3,01/07/2016,31/12/2099,0,,
W7M/FN-001,USA - Montana,MT - Flathead-North,Mount Stimson,3091,10142,-113.6105,48.5141,-113.6105,48.5141,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-002,USA - Montana,MT - Flathead-North,Kintla Peak,3079,10101,-114.1713,48.9439,-114.1713,48.9439,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-003,USA - Montana,MT - Flathead-North,Mount Jackson,3064,10052,-113.7219,48.6004,-113.7219,48.6004,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-004,USA - Montana,MT - Flathead-North,Kinnerly Peak,3031,9944,-114.1653,48.9561,-114.1653,48.9561,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-005,USA - Montana,MT - Flathead-North,Rainbow Peak,3015,9891,-114.0971,48.8786,-114.0971,48.8786,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-006,USA - Montana,MT - Flathead-North,Mount Carter,3000,9843,-114.0777,48.8921,-114.0777,48.8921,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-007,USA - Montana,MT - Flathead-North,Long Knife Peak,2982,9784,-114.2114,48.9981,-114.2114,48.9981,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-008,USA - Montana,MT - Flathead-North,Vulture Peak,2938,9638,-114.024,48.8372,-114.024,48.8372,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-009,USA - Montana,MT - Flathead-North,Blackfoot Mountain,2918,9574,-113.6684,48.5819,-113.6684,48.5819,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-010,USA - Montana,MT - Flathead-North,Mount Gould,2912,9553,-113.715,48.7426,-113.715,48.7426,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-011,USA - Montana,MT - Flathead-North,Mount Phillips,2894,9494,-113.5251,48.4774,-113.5251,48.4774,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-012,USA - Montana,MT - Flathead-North,9430,2874,9430,-114.2217,48.9311,-114.2217,48.9311,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-013,USA - Montana,MT - Flathead-North,Chapman Peak,2867,9406,-114.0241,48.9627,-114.0241,48.9627,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-014,USA - Montana,MT - Flathead-North,South Summit Vulture Peak,2862,9390,-114.0308,48.8215,-114.0308,48.8215,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-015,USA - Montana,MT - Flathead-North,Mount Saint Nicholas,2858,9376,-113.5503,48.3914,-113.5503,48.3914,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-016,USA - Montana,MT - Flathead-North,The Guardhouse,2846,9336,-114.017,48.9157,-114.017,48.9157,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-017,USA - Montana,MT - Flathead-North,Mount Pinchot,2838,9310,-113.5951,48.4955,-113.5951,48.4955,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-018,USA - Montana,MT - Flathead-North,Mount Rockwell,2826,9272,-113.4508,48.4432,-113.4508,48.4432,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-019,USA - Montana,MT - Flathead-North,Gunsight Mountain,2822,9258,-113.7681,48.6147,-113.7681,48.6147,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-020,USA - Montana,MT - Flathead-North,Mount Logan,2816,9239,-113.6421,48.6005,-113.6421,48.6005,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-021,USA - Montana,MT - Flathead-North,Flinsch Peak,2812,9225,-113.4663,48.4983,-113.4663,48.4983,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-022,USA - Montana,MT - Flathead-North,Mount Peabody,2809,9216,-114.1406,48.9297,-114.1406,48.9297,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-023,USA - Montana,MT - Flathead-North,Pollock Mountain,2801,9190,-113.703,48.7162,-113.703,48.7162,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-024,USA - Montana,MT - Flathead-North,9164,2793,9164,-114.0582,48.8889,-114.0582,48.8889,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-025,USA - Montana,MT - Flathead-North,Iceberg Peak,2788,9146,-113.7601,48.8143,-113.7601,48.8143,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-026,USA - Montana,MT - Flathead-North,Eaglehead Mountain,2786,9140,-113.6054,48.4736,-113.6054,48.4736,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-027,USA - Montana,MT - Flathead-North,9125,2781,9125,-114.025,48.9334,-114.025,48.9334,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-028,USA - Montana,MT - Flathead-North,Edwards Mountain,2765,9072,-113.7874,48.6226,-113.7874,48.6226,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-029,USA - Montana,MT - Flathead-North,Grizzly Mountain,2764,9067,-113.4024,48.4184,-113.4024,48.4184,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-030,USA - Montana,MT - Flathead-North,Parke Peak,2755,9038,-114.2392,48.9456,-114.2392,48.9456,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-031,USA - Montana,MT - Flathead-North,9010,2746,9010,-113.5701,48.4991,-113.5701,48.4991,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-032,USA - Montana,MT - Flathead-North,Numa Peak,2744,9003,-114.1614,48.9035,-114.1614,48.9035,8,3,01/10/2010,31/12/2099,0,,
W7M/FN-033,USA - Montana,MT - Flathead-North,Heavens Peak,2739,8987,-113.8562,48.7083,-113.8562,48.7083,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-034,USA - Montana,MT - Flathead-North,Mount Cannon,2729,8952,-113.7749,48.6924,-113.7749,48.6924,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-035,USA - Montana,MT - Flathead-North,Walton Mountain,2721,8926,-113.7329,48.5755,-113.7329,48.5755,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-036,USA - Montana,MT - Flathead-North,Longfellow Peak,2714,8904,-113.9386,48.7453,-113.9386,48.7453,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-037,USA - Montana,MT - Flathead-North,8888,2709,8888,-113.4436,48.378,-113.4436,48.378,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-038,USA - Montana,MT - Flathead-North,8884,2708,8884,-113.6893,48.5935,-113.6893,48.5935,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-039,USA - Montana,MT - Flathead-North,Mount Custer,2708,8883,-114.0582,48.98,-114.0582,48.98,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-040,USA - Montana,MT - Flathead-North,Norris Mountain,2707,8882,-113.534,48.5766,-113.534,48.5766,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-041,USA - Montana,MT - Flathead-North,Mount Vaught,2697,8850,-113.8748,48.6804,-113.8748,48.6804,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-042,USA - Montana,MT - Flathead-North,8846,2696,8846,-113.6859,48.5598,-113.6859,48.5598,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-043,USA - Montana,MT - Flathead-North,Mount Kipp,2694,8839,-113.8408,48.856,-113.8408,48.856,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-044,USA - Montana,MT - Flathead-North,Battlement Mountain,2691,8830,-113.5182,48.4147,-113.5182,48.4147,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-045,USA - Montana,MT - Flathead-North,Church Butte,2685,8808,-113.5137,48.3816,-113.5137,48.3816,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-046,USA - Montana,MT - Flathead-North,Thunderbird Mountain,2679,8790,-114.0456,48.9334,-114.0456,48.9334,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-047,USA - Montana,MT - Flathead-North,Square Peak,2675,8777,-114.1044,48.8664,-114.1044,48.8664,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-048,USA - Montana,MT - Flathead-North,Summit Mountain,2673,8770,-113.3703,48.3539,-113.3703,48.3539,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-049,USA - Montana,MT - Flathead-North,Reuter Peak,2671,8763,-114.2017,48.9117,-114.2017,48.9117,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-050,USA - Montana,MT - Flathead-North,Mount Morgan,2670,8761,-113.4729,48.5138,-113.4729,48.5138,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-051,USA - Montana,MT - Flathead-North,Clements Mountain,2670,8760,-113.7411,48.6925,-113.7411,48.6925,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-052,USA - Montana,MT - Flathead-North,8710,2655,8710,-113.5508,48.4459,-113.5508,48.4459,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-053,USA - Montana,MT - Flathead-North,Great Northern Mountain,2653,8705,-113.7772,48.3356,-113.7772,48.3356,6,3,01/10/2010,31/12/2099,1,26/08/2024,KK7SDH
W7M/FN-054,USA - Montana,MT - Flathead-North,South Cloudcroft Peaks,2649,8690,-113.569,48.4339,-113.569,48.4339,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-055,USA - Montana,MT - Flathead-North,Bearhat Mountain,2647,8684,-113.7637,48.6669,-113.7637,48.6669,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-056,USA - Montana,MT - Flathead-North,8680,2646,8680,-114.2431,48.9534,-114.2431,48.9534,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-057,USA - Montana,MT - Flathead-North,Peril Peak,2635,8645,-113.5904,48.4564,-113.5904,48.4564,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-058,USA - Montana,MT - Flathead-North,8619,2627,8619,-113.4736,48.5524,-113.4736,48.5524,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-059,USA - Montana,MT - Flathead-North,Clyde Peak,2624,8610,-113.6172,48.5878,-113.6172,48.5878,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-060,USA - Montana,MT - Flathead-North,Little Dog Mountain,2624,8610,-113.3867,48.343,-113.3867,48.343,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-061,USA - Montana,MT - Flathead-North,Razoredge Mountain,2621,8600,-113.5162,48.5566,-113.5162,48.5566,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-062,USA - Montana,MT - Flathead-North,Vigil Peak,2619,8593,-113.4843,48.4158,-113.4843,48.4158,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-063,USA - Montana,MT - Flathead-North,Mount Grant,2618,8590,-113.7558,48.3247,-113.7558,48.3247,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-064,USA - Montana,MT - Flathead-North,Mount Despair,2616,8582,-113.4318,48.3989,-113.4318,48.3989,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-065,USA - Montana,MT - Flathead-North,The Dragon's Tail,2615,8580,-113.741,48.6567,-113.741,48.6567,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-066,USA - Montana,MT - Flathead-North,Goat Peak,2615,8579,-113.573,48.5763,-113.573,48.5763,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-067,USA - Montana,MT - Flathead-North,Sheep Mountain,2612,8569,-113.4709,48.3416,-113.4709,48.3416,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-068,USA - Montana,MT - Flathead-North,Logging Mountain,2611,8566,-114.0471,48.8058,-114.0471,48.8058,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-069,USA - Montana,MT - Flathead-North,Mount Brown,2611,8565,-113.8189,48.6379,-113.8189,48.6379,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-070,USA - Montana,MT - Flathead-North,Mount Helen,2602,8538,-113.4665,48.4746,-113.4665,48.4746,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-071,USA - Montana,MT - Flathead-North,8528,2599,8528,-114.083,48.9722,-114.083,48.9722,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-072,USA - Montana,MT - Flathead-North,Boulder Peak,2599,8528,-114.0912,48.9555,-114.0912,48.9555,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-073,USA - Montana,MT - Flathead-North,8520,2597,8520,-114.0469,48.928,-114.0469,48.928,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-074,USA - Montana,MT - Flathead-North,8508,2593,8508,-113.3817,48.417,-113.3817,48.417,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-075,USA - Montana,MT - Flathead-North,Lone Walker Mountain,2591,8502,-113.4791,48.4531,-113.4791,48.4531,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-076,USA - Montana,MT - Flathead-North,8500,2591,8500,-114.026,48.8722,-114.026,48.8722,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-077,USA - Montana,MT - Flathead-North,Brave Dog Mountain,2579,8460,-113.4609,48.3589,-113.4609,48.3589,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-078,USA - Montana,MT - Flathead-North,8455,2577,8455,-113.5864,48.4389,-113.5864,48.4389,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-079,USA - Montana,MT - Flathead-North,Tinkham Mountain,2573,8442,-113.5065,48.5246,-113.5065,48.5246,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-080,USA - Montana,MT - Flathead-North,Swiftcurrent Mountain,2571,8436,-113.767,48.7854,-113.767,48.7854,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-081,USA - Montana,MT - Flathead-North,8414,2565,8414,-113.9617,48.7938,-113.9617,48.7938,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-082,USA - Montana,MT - Flathead-North,Bearhead Mountain,2563,8408,-113.3564,48.4239,-113.3564,48.4239,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-083,USA - Montana,MT - Flathead-North,8406,2562,8406,-113.4055,48.4013,-113.4055,48.4013,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-084,USA - Montana,MT - Flathead-North,8340,2542,8340,-113.6628,48.5477,-113.6628,48.5477,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-085,USA - Montana,MT - Flathead-North,Caper Peak,2533,8310,-113.4984,48.4339,-113.4984,48.4339,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-086,USA - Montana,MT - Flathead-North,8290,2527,8290,-114.1586,48.9944,-114.1586,48.9944,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-087,USA - Montana,MT - Flathead-North,Anaconda Peak,2523,8279,-113.9735,48.768,-113.9735,48.768,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-088,USA - Montana,MT - Flathead-North,Statuary Mountain,2515,8250,-113.4918,48.3916,-113.4918,48.3916,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-089,USA - Montana,MT - Flathead-North,Threesuns Mountain,2501,8205,-113.6556,48.4902,-113.6556,48.4902,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-090,USA - Montana,MT - Flathead-North,8201,2500,8201,-114.1075,48.9689,-114.1075,48.9689,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-091,USA - Montana,MT - Flathead-North,Nahsukin Mountain,2498,8194,-113.9897,48.8408,-113.9897,48.8408,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-092,USA - Montana,MT - Flathead-North,8190,2496,8190,-114.1224,48.9486,-114.1224,48.9486,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-093,USA - Montana,MT - Flathead-North,Mount Oberlin,2493,8180,-113.7363,48.7042,-113.7363,48.7042,6,3,01/10/2010,31/12/2099,1,16/07/2018,W7KKM
W7M/FN-094,USA - Montana,MT - Flathead-North,Redhorn Peak,2477,8128,-114.0063,48.8649,-114.0063,48.8649,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-095,USA - Montana,MT - Flathead-North,North Cerulean Ridge,2469,8100,-114.1064,48.8527,-114.1064,48.8527,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-096,USA - Montana,MT - Flathead-North,Nasukoin Mountain,2465,8086,-114.5775,48.795,-114.5775,48.795,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-097,USA - Montana,MT - Flathead-North,Mount Liebig,2456,8057,-113.7331,48.3081,-113.7331,48.3081,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-098,USA - Montana,MT - Flathead-North,8022,2445,8022,-113.765,48.5793,-113.765,48.5793,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-099,USA - Montana,MT - Flathead-North,Wolf Gun Mountain,2444,8020,-113.9946,48.7492,-113.9946,48.7492,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-100,USA - Montana,MT - Flathead-North,7972,2430,7972,-113.7032,48.5245,-113.7032,48.5245,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-102,USA - Montana,MT - Flathead-North,Calf Robe Mountain,2423,7948,-113.3333,48.3872,-113.3333,48.3872,6,3,01/10/2010,31/12/2099,1,20/07/2018,AE7AP
W7M/FN-103,USA - Montana,MT - Flathead-North,7907,2410,7907,-113.9152,48.732,-113.9152,48.732,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-104,USA - Montana,MT - Flathead-North,Red Crow Mountain,2405,7891,-113.3486,48.4012,-113.3486,48.4012,6,3,01/10/2010,31/12/2099,1,13/07/2017,AE7AP
W7M/FN-105,USA - Montana,MT - Flathead-North,Little Matterhorn,2404,7886,-113.7852,48.6356,-113.7852,48.6356,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-106,USA - Montana,MT - Flathead-North,Mount Penrose,2400,7875,-113.8373,48.4094,-113.8373,48.4094,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-107,USA - Montana,MT - Flathead-North,7862,2396,7862,-113.9975,48.7589,-113.9975,48.7589,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-108,USA - Montana,MT - Flathead-North,7852,2393,7852,-113.7244,48.2769,-113.7244,48.2769,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-109,USA - Montana,MT - Flathead-North,7849,2392,7849,-114.5814,48.8144,-114.5814,48.8144,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-110,USA - Montana,MT - Flathead-North,Elk Mountain,2388,7835,-113.4445,48.3066,-113.4445,48.3066,6,3,01/10/2010,31/12/2099,14,20/07/2025,KK7SDH
W7M/FN-111,USA - Montana,MT - Flathead-North,7820,2384,7820,-113.9078,48.721,-113.9078,48.721,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-112,USA - Montana,MT - Flathead-North,Mount Thompson-Seton,2384,7820,-114.6515,48.8703,-114.6515,48.8703,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-113,USA - Montana,MT - Flathead-North,7804,2379,7804,-113.7297,48.2847,-113.7297,48.2847,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-114,USA - Montana,MT - Flathead-North,7798,2377,7798,-113.6967,48.2622,-113.6967,48.2622,6,3,01/10/2010,31/12/2099,0,,
W7M/FN-115,USA - Montana,MT - Flathead-North,Tuchuck Mountain,2363,7751,-114.6749,48.9764,-114.6749,48.9764,6,3,01/10/2010,31/12/2099,0,,
